event_id,primary_step_state,primary_point_state
14074648809,Primary step state: Stationary,Primary point state: Stationary
14074605779,Primary step state: Stationary,Primary point state: Stationary
14074605780,Primary step state: Stationary,Primary point state: Stationary
14074605781,Primary step state: Stationary,Primary point state: Stationary
14074605782,Primary step state: Stationary,Primary point state: Stationary
14074605783,Primary step state: Stationary,Primary point state: Stationary
14074605784,Primary step state: Stationary,Primary point state: Stationary
14106117032,Primary step state: Stationary,Primary point state: Stationary
14106117033,Primary step state: Stationary,Primary point state: Stationary
14106117034,Primary step state: Stationary,Primary point state: Stationary
14138835808,Primary step state: Stationary,Primary point state: Stationary
14138835809,Primary step state: Stationary,Primary point state: Stationary
14138835810,Primary step state: Stationary,Primary point state: Stationary
14171842549,Primary step state: Stationary,Primary point state: Stationary
14171842550,Primary step state: Stationary,Primary point state: Stationary
14171842551,Primary step state: Migratory (spring),Primary point state: Stationary
14271288693,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14271288694,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14271288695,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14384590846,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14384590847,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14384590848,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14384590849,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14384590850,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14384590851,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14435161620,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14435161621,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14435161622,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14470354447,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14470354448,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14470354449,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14558553311,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14558553312,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14558553313,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14591881054,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14591881055,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14591881056,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14703110573,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14703110574,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14644000885,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14867959637,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14867959638,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14867959639,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14867959640,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14867959641,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14867959642,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14921488229,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14921488230,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14921488231,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
15096830092,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
15096830106,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
15096830129,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
15206500964,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
15206500996,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
15206501026,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
13584026001,Primary step state: Stationary,Primary point state: Stationary
13307743670,Primary step state: Stationary,Primary point state: Stationary
13307743671,Primary step state: Stationary,Primary point state: Stationary
13497442870,Primary step state: Stationary,Primary point state: Stationary
13497442871,Primary step state: Stationary,Primary point state: Stationary
13497442872,Primary step state: Stationary,Primary point state: Stationary
13584026002,Primary step state: Stationary,Primary point state: Stationary
13584026003,Primary step state: Stationary,Primary point state: Stationary
13584026004,Primary step state: Stationary,Primary point state: Stationary
13640880102,Primary step state: Stationary,Primary point state: Stationary
13640880103,Primary step state: Stationary,Primary point state: Stationary
13640880104,Primary step state: Stationary,Primary point state: Stationary
13307743641,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743642,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13497442855,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13497442856,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
